cs_company_id,matched_name,incorp_date,employees,creditworthy,credit_score,credit_limit,sector,office_type_code,common_score,currency,is_active,country_code,estimated_revenue,reg_type,profit,dbt_ltd,dbt_nltd,dbt,probability_of_default,ultimate_holding_company_identifier,ultimate_holding_company,ultimate_holding_company_country,common_score_bulk_365,credit_score_bulk_365,credit_limit_bulk_365,profit_bulk_365,estimated_revenue_bulk_365,dbt_ltd_bulk_365,dbt_nltd_bulk_365,dbt_bulk_365,probability_of_default_bulk_365,group_structure_count
DE01172304,BUCHHANDLUNG AM HOLSTENTOR SOMMER EINGETRAGENER KAUFMANN,11-01-1991,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01175975,TEAMHAUS GMBH & CO. KG SCHLÜSSELFERTIGES BAUEN,27-02-2003,,Y,68,11000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,70,7000,,,,,,,0
DE01175908,BEZIRKSDIREKTION SEBASTIAN DASKE E. K.,21-08-1992,,Y,71,10500,K,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01178218,BAUGELAST GEMEINNÜTZIGE WOHNUNGSBAUGENOSSENSCHAFT EG,22-04-1951,Oct-19,Y,90,820000,F,HEAD OFFICE,A,EUR,TRUE,DE,5736614,LIMITED,1487947,,,,,,,,A,90,605000,1488297,5482381,,,,,0
DE01179454,KATHARINEN-APOTHEKE ALEXANDER AUER E.K.,27-09-1977,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01178452,WP WIE-HÖNE BETEILIGUNGS-GMBH,02-06-2003,,Y,76,7000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,7000,,,,,,,0
DE01180082,VITS KAFFEE VERWALTUNGS GMBH,27-08-2005,,Y,80,12000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,12000,,,,,,,0
DE01181348,GEHO FÖRDERTECHNIK GMBH & CO. KG,13-03-2000,03-May,Y,79,17000,C,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,75,14000,,,,,,,0
DE01180356,IBB BUSINESS TEAM GMBH,10-12-1996,50 - 99,Y,81,470000,N,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,DE31139015,IBB UNTERNEHMENSVERWALTUNG,DEU,A,84,255000,,,,,,,14
DE01179667,IMPORT - EXPORT UNGER GMBH,14-06-1977,,Y,84,11000,K,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,11000,,,,,,,0
DE01181029,BRAUHAUS TORGAU AKTIENGESELLSCHAFT,22-06-1927,,Y,83,27000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,83,26000,,,,,,,0
DE01187046,AUTOHOF SAALFELD GMBH,15-08-1990,,Y,50,37500,G,HEAD OFFICE,C,,TRUE,DE,,LIMITED,,,,,,,,,C,50,37500,,,,,,,0
DE01216513,MONSOJIS VERMITTLUNG VON DIENSTLEISTUNGEN KG,10-11-2005,,Y,69,5000,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,5000,,,,,,,0
DE01190477,ABACON PRODUCTS GMBH,12-11-1998,,Y,72,24000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,DE00997680,"ABACON GESELLSCHAFT FÜR MESS-, STEUER- UND REGELTECHNIK MBH",DEU,A,83,32500,,,,,,,5
DE01192109,ERNST G. HACHMANN GMBH UNTERNEHMENSVERWALTUNG,30-12-1982,,Y,79,385000,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,85,780000,,,,,,,11
DE01193774,REISEBÜRO PERSIC UND WEBER GMBH,26-03-1997,,Y,80,33500,N,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,17500,,,,,,,0
DE01220619,FRICKE UND MALLAH MICROWAVE TECHNOLOGY GMBH,31-12-1995,,Y,93,515000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,99,490000,,,,,,,2
DE01282072,HENKE-NATURA-GMBH,03-06-1988,,Y,80,16500,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,16500,,,,,,,0
DE01260931,FPH FASSADENPLANUNG GMBH,14-03-1994,,N,-23,0,M,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01296767,AEGIDIUS SE,04-12-1970,1000 - 1999,Y,96,15000000,K,HEAD OFFICE,A,EUR,TRUE,DE,27999074,LIMITED,60023000,,,,,,,,A,96,15000000,39021000,54563234,,,,,28
DE01262525,PELLICONI DEUTSCHLAND GMBH,06-05-1997,,Y,83,23000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,IT01948042,PELLICONI & C.SPA.,ITA,A,83,23000,,,,,,,5
DE01297648,SUC SÄCHSISCHE UMWELTSCHUTZ-CONSULTING GMBH,22-01-1990,200 - 499,Y,100,1150000,E,HEAD OFFICE,A,EUR,TRUE,DE,54269368,LIMITED,6672702,,,,,DE01074226,AWET ABFALLWIRTSCHAFT UND ENTSORGUNGSANLAGEN GMBH,DEU,A,81,1150000,5681994,51670427,,,,,6
DE01262067,PLANCENTER E. K.,24-10-2002,,Y,80,12000,M,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,80,12000,,,,,,,0
DE01263240,EMMERICH VERMÖGENSVERWALTUNGS- GMBH,23-01-2003,,Y,76,8000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,WXDE78233424,"ERBENGEMEINSCHAFT EMMERICH, EICH",,B,71,8000,,,,,,,2
DE01256395,KASCHMIR - DER NATURFRISEUR - INHABERIN: FRISEURMEISTERIN ANETTE SCHÄFER E.K.,19-06-2006,,Y,84,12500,S,HEAD OFFICE,A,,TRUE,DE,,LIMITED,,,,,,,,,A,84,12500,,,,,,,0
DE01265668,BERLINER POOL TV PRODUKTIONSGESELLSCHAFT MBH,30-03-1999,,Y,62,51000,J,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,60,33500,,,,,,,0
DE01263552,KREUSER GMBH & CO. KOMMANDITGESELLSCHAFT,31-12-1935,,Y,76,57000,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,57000,,,,,,,0
DE01263368,ERBENGEMEINSCHAFT DR.CARL MILCHSACK VERWALTUNGS-GMBH,29-07-1996,,N,-25,0,M,HEAD OFFICE,not_scored,EUR,FALSE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01266512,RAIFFEISEN - WARENGENOSSENSCHAFT HATTEN-HUNTLOSEN E.G.,1889-11-28,50 - 99,Y,87,590000,G,HEAD OFFICE,A,EUR,TRUE,DE,52064062,LIMITED,372425,,,,,,,,A,87,590000,323412,45912688,,,,,0
DE01267480,FIVE IMMOBILIEN GMBH,17-12-2002,,Y,74,6000,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,70,5500,,,,,,,0
DE01267860,FRÖSCHLIN E.K.,29-10-1998,,Y,84,12500,S,HEAD OFFICE,A,,TRUE,DE,,LIMITED,,,,,,,,,A,84,12500,,,,,,,0
DE01268948,FERROSEEL SYSTEMS INH. PETER DOST E.KFM.,26-03-1999,,Y,59,9000,C,HEAD OFFICE,C,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01270373,AUTOSERVICE KARCELL E.KFM.,05-07-2004,,Y,69,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01258827,ADARE GMBH,24-06-2002,,Y,76,61000,J,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,72,64000,,,,,,,0
DE04125805,GÜL BETEILIGUNGS GMBH,30-09-2011,,N,-25,0,M,HEAD OFFICE,not_scored,EUR,FALSE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01272238,S. U. S. INNENAUSBAU GMBH & CO. KG,28-02-2003,,N,-23,0,F,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01270933,GUTSVERWALTUNG MATHILDENHOF VERWALTUNGS GMBH,28-02-1994,,Y,76,10000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,9500,,,,,,,0
DE02752618,D. STUMPP GMBH,19-01-2011,,Y,80,12000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,78,11500,,,,,,,2
DE01272182,MEDIZINKAUFHAUS.DE AG,29-09-2000,,N,21,0,G,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,27,0,,,,,,,3
DE01273299,TATJANA MÜLLER E.K.,03-03-2006,,Y,69,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01272351,TONNDORFER APOTHEKE INHABERIN HIEN NICKEL E.K.,12-01-1956,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01276876,VSMP >> VERSICHERUNGS-MANAGEMENT MAKLERPARTNER GMBH,19-08-2005,,N,22,0,K,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,22,0,,,,,,,0
DE01257541,"INSTITUT ROSENBERGER AUS-, FORT- UND WEITERBILDUNG GMBH",14-11-1991,,Y,76,10000,P,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,74,8500,,,,,,,0
DE01276782,BÄRWINKEL GMBH & CO. KG BIOLOGISCHE TIERISCHE ROHSTOFFE,04-01-1994,,Y,70,10500,A,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,70,10500,,,,,,,2
DE01278587,HECKEL GMBH & CO. KG,10-01-2005,,N,-13,0,L,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,64,9500,,,,,,,0
DE01277900,HPT HANSEATISCHES PFLEGETEAM GMBH,26-10-1999,,N,-23,0,Q,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,DE31728576,RSPH FAMILY HOLDING UG (HAFTUNGSBESCHRÄNKT),DEU,C,52,13000,,,,,,,4
DE01279382,CM CAPITAL MANAGEMENT GMBH & CO DRITTE ANLAGE - KOMMANDITGESELLSCHAFT,05-07-1994,,Y,65,325000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,59,295000,,,,,,,0
DE01255939,EWALD FISCHER KG,29-03-1994,,Y,81,5000,M,HEAD OFFICE,A,,TRUE,DE,,LIMITED,,,,,,,,,A,81,5000,,,,,,,0
DE01278892,SAUSER EVENT GMBH,01-01-2000,,Y,62,9500,S,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,62,9500,,,,,,,2
DE01282680,M 10 HAARSYSTEM GMBH,26-03-1999,,Y,64,9500,S,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,29,0,,,,,,,0
DE01286009,CARTHAGO REISEMOBILBAU GMBH,01-05-1979,1000 - 1999,Y,96,15000000,C,HEAD OFFICE,A,EUR,TRUE,DE,284834218,LIMITED,17637064,,,,,,,,A,96,15000000,34208395,396818484,,,,,4
DE01286896,METTENBORG GMBH,19-12-2001,,Y,82,85000,F,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,82,76000,,,,,,,0
DE01289820,VM-GORMANN 14 BERLIN GMBH,20-06-2006,,N,-23,0,I,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,2
DE01286530,DANGER GRUNDSTÜCKS GMBH & CO. KG,18-11-2002,,Y,70,10500,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,70,10500,,,,,,,0
DE01287964,AUTEC AUTOMATION GMBH,19-05-2006,,Y,63,9500,C,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,49,7500,,,,,,,0
DE01287898,AIR COLLEG GMBH,19-12-2001,,Y,62,9500,P,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,73,11000,,,,,,,0
DE01290724,JOYSON PLASTEC GMBH,16-12-2005,200 - 499,Y,92,870000,C,HEAD OFFICE,A,EUR,TRUE,DE,87680576,LIMITED,-3977999,,,,,WXDE78199144,"NINGBO JUNZHI AUTOMOTIVE TECHNOLOGY CO., LTD.",CHN,C,37,5500,,,,,,,2
DE01358478,ROTHMOSER VERWALTUNGS-GMBH,19-04-1991,,Y,84,7500,K,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,12000,,,,,,,0
DE01254158,ADM-ISOBLOC GMBH ANLAGEN FÜR DOSIEREN UND MISCHEN,16-06-1988,,Y,58,73000,G,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,53,56000,,,,,,,0
DE01290923,THD IMMOBILIENVERWALTUNGS GMBH,02-06-1992,,Y,76,11500,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11500,,,,,,,0
DE02781167,AXEL THIER E.K.,04-05-2011,,Y,69,10500,L,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01299936,ZERSPANUNGSTECHNIK PITTRICH GMBH,03-04-1997,,Y,83,80000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,83,75000,,,,,,,0
DE01298631,HILKER BAUELEMENTE GESCHÄFTSFÜHRUNGS-GMBH,25-02-1997,,Y,76,7000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,7000,,,,,,,0
DE01293261,SDK GESELLSCHAFT FÜR KUNSTSTOFF- UND GUMMIVERARBEITUNG MBH,19-09-1991,Oct-19,Y,100,175000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,100,160000,,,,,,,2
DE01294612,HUGO ACKERMANN GMBH & CO. KG,30-11-1953,,Y,86,160000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,145000,,,,,,,0
DE01299801,SCHÄFFNER VERWALTUNG GMBH,15-12-2004,,N,-23,0,M,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11500,,,,,,,0
DE01214167,BARTELS VERWALTUNGS GMBH,19-02-1999,,Y,84,63000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,63000,,,,,,,0
DE01298844,FATH BETEILIGUNGS- UND VERWALTUNGSGESELLSCHAFT MBH,16-11-2004,,Y,84,12500,K,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,12500,,,,,,,0
DE01347625,STADTBÄCKEREI SIEMENS GMBH,20-02-1991,100 - 199,Y,84,36000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,93,41500,,,,,,,0
DE01312357,ROLANDA GRUNDSTÜCKSGESELLSCHAFT MBH,21-04-1980,,Y,76,55000,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,69,43500,,,,,,,0
DE01310844,AGRARGESELLSCHAFT ASCHAU MBH,18-09-1997,,Y,79,24000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,DE01447552,BOSCOR GRUPPE GMBH,DEU,A,87,21000,,,,,,,14
DE01310860,AWE IMMOBILIEN GMBH,14-05-2003,,Y,70,6500,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,WXDE78160882,UNIONHILFSWERK (UHW BRANDENBURG),DEU,B,68,10000,,,,,,,2
DE01315890,DONAU - TAXEN NEU-ULM E.G.,20-05-1995,,Y,98,10500,H,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,98,10500,,,,,,,0
DE01317985,ARZT HAUS- UND FASSADEN GMBH,21-10-1998,,Y,80,32000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,32000,,,,,,,0
DE01307860,FRIEDSTEIN AKTIENGESELLSCHAFT,05-02-2004,,Y,83,25000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,73,19000,,,,,,,0
DE01319087,HELMUT LEISS GMBH & CO. KG,17-05-1965,,Y,76,12500,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,23000,,,,,,,0
DE01338508,KRUPPERT GMBH,19-12-1988,,Y,76,6000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,6000,,,,,,,0
DE01319372,TAXI-RENT WIE 3000 E.K.,23-08-2006,,Y,68,10000,H,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01321645,"VERWALTUNGS- UND BETEILIGUNGSGESELLSCHAFT, IHPV INTERNATIONALE HANDELS- UND PATENTVERWERTUNGSGESELLSCHAFT MBH & CO.",22-05-1998,,N,-13,0,G,HEAD OFFICE,not_scored,,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-13,0,,,,,,,0
DE04135233,KINO FREYUNG VERWALTUNGS GMBH,28-11-2011,,Y,77,11500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,6500,,,,,,,0
DE01303346,HAUS LACKEMANN GMBH,26-07-1996,,N,-23,0,M,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01326352,TOOL & STAMPING VERWALTUNGS GMBH,29-07-2004,,Y,76,8000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,8000,,,,,,,0
DE01325971,MAP STÄDTETOURISTIK GMBH,21-08-2002,,N,29,0,N,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,29,0,,,,,,,0
DE01304398,SOWI-ENERGIE-BETEILIGUNGS GMBH,19-07-2004,,Y,77,7000,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,77,6500,,,,,,,0
DE01327476,FRANZ BRANNEKEMPER GMBH,16-03-1994,,Y,50,27500,C,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,50,27500,,,,,,,0
DE01309125,MEDIACAR VERWALTUNGS GMBH,29-01-2004,,Y,46,7000,M,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,56,8500,,,,,,,0
DE01351329,C.A.T.S. VERWALTUNGS-GMBH,13-03-2000,,Y,84,110000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,DE02277269,FHK FLUGHAFEN HAMBURG KONSORTIAL- UND SERVICE GMBH & CO. OHG,DEU,C,47,7000,,,,,,,23
DE01328890,AUTOMARKT SCHULZ & LOS GMBH,29-11-1990,,N,26,0,G,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,26,0,,,,,,,0
DE01301368,ORION APOTHEKE OHG GESA SEITZ-FAHRIG UND ANKE LOHNES-FAHRIG,03-12-1968,,Y,71,5500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,5500,,,,,,,0
DE01329095,DR. KLEINFELD GMBH,31-01-2006,,Y,84,8000,K,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,77,6500,,,,,,,0
DE01301580,GEBR. J U N G GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,31-12-1925,,Y,74,43000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,74,43000,,,,,,,0
DE01338548,MERA-SOFT GMBH MODERNE ENTWICKLUNG RATIONELL ASSOZIATIVER SOFTWARE,14-01-1994,,Y,69,6000,S,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,67,6000,,,,,,,0
DE01332185,ROBERT MENGER GMBH KELLERABDICHTUNGEN,10-12-1992,,Y,82,165000,F,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,82,160000,,,,,,,0
DE01331630,"E S E ELEKTRO, SANITÄR & ELEKTRONIK GMBH - HANDEL & SERVICE -",15-10-1992,,Y,78,11500,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,8000,,,,,,,0
DE01332223,HTW TELEFONBAU GMBH,21-09-1994,,Y,80,7000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,6000,,,,,,,0
DE01343134,GOLLY`S VERWALTUNGS GMBH,02-02-2006,,Y,84,9500,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,9500,,,,,,,0
DE01333366,TASCHNER VERWALTUNGS GMBH,31-08-2005,,Y,76,11500,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11500,,,,,,,0
DE01306586,BICONET OHG,17-11-2003,,Y,68,5000,J,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,5000,,,,,,,0
DE01304854,HARTMUT MUHLACK OHG,06-07-1992,,Y,71,5500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,5500,,,,,,,0
DE01253608,NAUMANN & PARTNER STRAßENBAU GMBH CALBE,01-05-1990,,N,15,0,F,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,15,0,,,,,,,0
DE01338746,NOVA ZWÖLFTE GMBH & KÖGLER IMMOBILIEN KG,05-07-2006,,Y,76,64000,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11500,,,,,,,0
DE01303881,CITY FINANZ-MANAGEMENT GMBH,06-12-1995,,Y,67,11500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,63,10500,,,,,,,0
DE01341367,MILL & GRAV GMBH,02-02-1987,,Y,63,9500,C,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,63,9500,,,,,,,0
DE01392128,COLUMBUS IT GMBH,11-06-2001,,Y,84,41500,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,48000,,,,,,,2
DE01341169,ALURAL BAUELEMENTE VERWALTUNGSGESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,11-08-1999,,Y,83,8000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,83,8000,,,,,,,0
DE01253241,WOLFGANG MAURER MASCHINENSERVICE GMBH,01-10-1973,,N,-33,0,C,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-33,0,,,,,,,0
DE01307410,ROSEN-APOTHEKE WALTRAUD HÖLZ E.K.,19-10-2000,,Y,69,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01360152,AUTO SCHMAUDER E.K.,27-12-1999,,Y,69,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01361934,WALZENMÜHLE HERBERT NISPEL VERWALTUNGS GMBH,21-07-2004,,Y,76,11500,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,72,5500,,,,,,,0
DE01402982,MELVINA GMBH,08-10-2002,,Y,79,7000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,79,7500,,,,,,,0
DE01363982,KRAFFT GMBH,01-01-1957,,Y,78,36500,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,DE18309307,BLAUWALD GMBH & CO KG,DEU,B,76,36500,,,,,,,13
DE01364426,EMSLAND CHEMIE GMBH,08-12-1987,,Y,70,305000,C,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,DE01205406,BETEILIGUNGSGESELLSCHAFT EMSLAND-STÄRKE AKTIENGESELLSCHAFT,DEU,C,54,135000,,,,,,,19
DE01359646,STRADE ORTHOPÄDIE SCHUHTECHNIK E.K. INHABER: BERND HAUENSTEIN,18-11-1996,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01372628,KLINIK SONNENALM VERWALTUNGS GMBH,19-12-2002,,Y,83,7500,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,82,8500,,,,,,,0
DE01371514,ADLER GMBH,11-03-1994,,Y,76,11500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11500,,,,,,,0
DE01366183,IPE INDUSTRIEANLAGEN-PLANUNGS- UND ERRICHTUNGS GMBH & CO. VERWALTUNGS KG,10-05-1990,,Y,76,125000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,125000,,,,,,,0
DE01365485,MANFRED BENNER GMBH,04-12-1996,,Y,39,6000,J,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,33,0,,,,,,,0
DE01365552,OMNIBUS MERK GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,03-02-1978,03-May,N,-25,0,H,HEAD OFFICE,not_scored,EUR,FALSE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01367245,BRUECKMEDIA GMBH,02-05-2005,,Y,76,13500,J,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11000,,,,,,,0
DE01367525,ODDO BHF FAMILY OFFICE GMBH,12-03-2001,,Y,88,180000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,WY10070202,DEUTSCHE BANK AKTIENGESELLSCHAFT,DEU,A,87,145000,,,,,,,117
DE01367864,KITRA-PLAN GESELLSCHAFT FÜR TRAGWERKSPLANUNG MBH,08-09-1998,,N,-23,0,M,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01373496,GRABO - TOURS - REISEN E.K.,16-01-2001,,Y,68,10000,N,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01359312,PS FINANZKONZEPTE GMBH,15-05-2001,,Y,76,17500,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,14000,,,,,,,0
DE01372259,AMBULANTE ALTEN- UND KRANKENPFLEGE G. GRUTTAUER GMBH & CO. KG,02-05-2006,Oct-19,Y,95,190000,I,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,66,43500,,,,,,,0
DE01368780,PROROM MEDIA-TRADE GMBH,30-12-1992,03-May,Y,84,585000,G,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,82,530000,,,,,,,0
